Datetime,Tweet Id,Text,Username,Label,clean,Token,Normalisasi,Stopwords,Stemmer
2023-03-30 11:28:12+00:00,1.6414E+18,"MABAR SAMA VIEWERS BALIK LAGI!! Tapi, kali ini ada @KevinVangardo !!
YUK MAIN VALO SAMA KITA!

??LIVE 20:00 WIB ?#MABARKEREN?VIEWERS SINI MABAR SAMA KITA!! ada @kevinvangardo ! (Vtuber Indonesia)
https://t.co/5jqxJk7LjB https://t.co/CfJum8qyv1",Rena__Anggraeni,1,mabar sama viewers balik lagi tapi kali ini ada yuk main valo sama kita live wib mabarkeren viewers sini mabar sama kita ada vtuber indonesia,"['mabar', 'sama', 'viewers', 'balik', 'lagi', 'tapi', 'kali', 'ini', 'ada', 'yuk', 'main', 'valo', 'sama', 'kita', 'live', 'wib', 'mabarkeren', 'viewers', 'sini', 'mabar', 'sama', 'kita', 'ada', 'vtuber', 'indonesia']","['mabar', 'sama', 'viewers', 'balik', 'lagi', 'tapi', 'kali', 'ini', 'ada', 'yuk', 'main', 'valo', 'sama', 'kita', 'live', 'wib', 'mabarkeren', 'viewers', 'sini', 'mabar', 'sama', 'kita', 'ada', 'vtuber', 'indonesia']","['mabar', 'viewers', 'kali', 'yuk', 'main', 'valo', 'live', 'wib', 'mabarkeren', 'viewers', 'mabar', 'vtuber', 'indonesia']","['mabar', 'viewers', 'kali', 'yuk', 'main', 'valo', 'live', 'wib', 'mabarkeren', 'viewers', 'mabar', 'vtuber', 'indonesia']"
2023-03-30 11:24:46+00:00,1.6414E+18,PUBG MOBILE MALAYALAM LIVE | RP LIVE MALAYALAM | ALI BHAI  | PD SAKKEER ALI | TKRP LIVE TKPD https://t.co/jn5JvaU59a #FreeFire #gaming #garena #youtube #live #pc #game #vtuber #twitter #instagram #facebook #youtube #memes #tiktok #love #follow #like #meme #exp,bhai_plays,1,pubg mobile malayalam live rp live malayalam ali bhai pd sakkeer ali tkrp live tkpd freefire gaming garena youtube live pc game vtuber twitter instagram facebook youtube memes tiktok love follow like meme exp,"['pubg', 'mobile', 'malayalam', 'live', 'rp', 'live', 'malayalam', 'ali', 'bhai', 'pd', 'sakkeer', 'ali', 'tkrp', 'live', 'tkpd', 'freefire', 'gaming', 'garena', 'youtube', 'live', 'pc', 'game', 'vtuber', 'twitter', 'instagram', 'facebook', 'youtube', 'memes', 'tiktok', 'love', 'follow', 'like', 'meme', 'exp']","['pubg', 'mobile', 'malayalam', 'live', 'rp', 'live', 'malayalam', 'ali', 'bhai', 'pd', 'sakkeer', 'ali', 'tkrp', 'live', 'tkpd', 'freefire', 'gaming', 'garena', 'youtube', 'live', 'pc', 'game', 'vtuber', 'twitter', 'instagram', 'facebook', 'youtube', 'memes', 'tiktok', 'love', 'follow', 'like', 'meme', 'exp']","['pubg', 'mobile', 'malayalam', 'live', 'rp', 'live', 'malayalam', 'ali', 'bhai', 'pd', 'sakkeer', 'ali', 'tkrp', 'live', 'tkpd', 'freefire', 'gaming', 'garena', 'youtube', 'live', 'pc', 'game', 'vtuber', 'twitter', 'instagram', 'facebook', 'youtube', 'memes', 'tiktok', 'love', 'follow', 'like', 'meme', 'exp']","['pubg', 'mobile', 'malayalam', 'live', 'rp', 'live', 'malayalam', 'ali', 'bhai', 'pd', 'sakkeer', 'ali', 'tkrp', 'live', 'tkpd', 'freefire', 'gaming', 'garena', 'youtube', 'live', 'pc', 'game', 'vtuber', 'twitter', 'instagram', 'facebook', 'youtube', 'mes', 'tiktok', 'love', 'follow', 'like', 'meme', 'exp']"
2023-03-30 11:12:00+00:00,1.6414E+18,PLAVE LAWAK BGT ni gue udh nonton bbrp stream mereka suka bgt mereka entertaining ???? beneran kaya vtuber idol,LuciLvia_,1,plave lawak bgt ni gue udh nonton bbrp stream mereka suka bgt mereka entertaining beneran kaya vtuber idol,"['plave', 'lawak', 'bgt', 'ni', 'gue', 'udh', 'nonton', 'bbrp', 'stream', 'mereka', 'suka', 'bgt', 'mereka', 'entertaining', 'beneran', 'kaya', 'vtuber', 'idol']","['plave', 'lawak', 'bgt', 'ni', 'gue', 'udh', 'nonton', 'bbrp', 'stream', 'mereka', 'suka', 'bgt', 'mereka', 'entertaining', 'beneran', 'kaya', 'vtuber', 'idol']","['plave', 'lawak', 'bgt', 'ni', 'gue', 'udh', 'nonton', 'bbrp', 'stream', 'suka', 'bgt', 'entertaining', 'beneran', 'kaya', 'vtuber', 'idol']","['plave', 'lawak', 'bgt', 'ni', 'gue', 'udh', 'nonton', 'bbrp', 'stream', 'suka', 'bgt', 'entertaining', 'beneran', 'kaya', 'vtuber', 'idol']"
2023-03-30 10:48:10+00:00,1.64139E+18,"Anyway kalo liat misalnya streamer kaya Vtuber agensi gede yg cuma 40 ribuan sebulan ini bisa dapet badge dan emoji custom segambreng, bisa kali om jot ntar ditambah biar ngejar ""worth it"" nyaaa, seru tau mainin emoji :') https://t.co/M6E4aALiMH",siYangmuliaRatu,1,anyway kalo liat misalnya streamer kaya vtuber agensi gede yg cuma ribuan sebulan ini bisa dapet badge dan emoji custom segambreng bisa kali om jot ntar ditambah biar ngejar worth it nyaaa seru tau mainin emoji,"['anyway', 'kalo', 'liat', 'misalnya', 'streamer', 'kaya', 'vtuber', 'agensi', 'gede', 'yg', 'cuma', 'ribuan', 'sebulan', 'ini', 'bisa', 'dapet', 'badge', 'dan', 'emoji', 'custom', 'segambreng', 'bisa', 'kali', 'om', 'jot', 'ntar', 'ditambah', 'biar', 'ngejar', 'worth', 'it', 'nyaaa', 'seru', 'tau', 'mainin', 'emoji']","['anyway', 'kalo', 'liat', 'misalnya', 'streamer', 'kaya', 'vtuber', 'agensi', 'gede', 'yg', 'cuma', 'ribuan', 'sebulan', 'ini', 'bisa', 'dapet', 'badge', 'dan', 'emoji', 'custom', 'segambreng', 'bisa', 'kali', 'om', 'jot', 'ntar', 'ditambah', 'biar', 'ngejar', 'worth', 'it', 'nyaaa', 'seru', 'tau', 'mainin', 'emoji']","['anyway', 'kalo', 'liat', 'streamer', 'kaya', 'vtuber', 'agensi', 'gede', 'yg', 'ribuan', 'sebulan', 'dapet', 'badge', 'emoji', 'custom', 'segambreng', 'kali', 'om', 'jot', 'ntar', 'ditambah', 'biar', 'ngejar', 'worth', 'it', 'nyaaa', 'seru', 'tau', 'mainin', 'emoji']","['anyway', 'kalo', 'liat', 'streamer', 'kaya', 'vtuber', 'agens', 'gede', 'yg', 'ribu', 'bulan', 'dapet', 'badge', 'emoji', 'custom', 'segambreng', 'kali', 'om', 'jot', 'ntar', 'tambah', 'biar', 'ngejar', 'worth', 'it', 'nyaaa', 'seru', 'tau', 'mainin', 'emoji']"
2023-03-30 10:17:06+00:00,1.64138E+18,"@6manx4head Oh gitu, mungkin yg masuk berita sekali doang ya :(
Muga muga jd sering collab kaya gini. Soalnya win win, lokal turisme naik, vtuber dan company jg dapet exposure + maybe merch collab royalti",allied_npc,1,oh gitu mungkin yg masuk berita sekali doang ya muga muga jd sering collab kaya gini soalnya win win lokal turisme naik vtuber dan company jg dapet exposure maybe merch collab royalti,"['oh', 'gitu', 'mungkin', 'yg', 'masuk', 'berita', 'sekali', 'doang', 'ya', 'muga', 'muga', 'jd', 'sering', 'collab', 'kaya', 'gini', 'soalnya', 'win', 'win', 'lokal', 'turisme', 'naik', 'vtuber', 'dan', 'company', 'jg', 'dapet', 'exposure', 'maybe', 'merch', 'collab', 'royalti']","['oh', 'gitu', 'mungkin', 'yg', 'masuk', 'berita', 'sekali', 'doang', 'ya', 'muga', 'muga', 'jd', 'sering', 'collab', 'kaya', 'gini', 'soalnya', 'win', 'win', 'lokal', 'turisme', 'naik', 'vtuber', 'dan', 'company', 'jg', 'dapet', 'exposure', 'maybe', 'merch', 'collab', 'royalti']","['oh', 'gitu', 'yg', 'masuk', 'berita', 'doang', 'ya', 'muga', 'muga', 'jd', 'collab', 'kaya', 'gini', 'win', 'win', 'lokal', 'turisme', 'vtuber', 'company', 'jg', 'dapet', 'exposure', 'maybe', 'merch', 'collab', 'royalti']","['oh', 'gitu', 'yg', 'masuk', 'berita', 'doang', 'ya', 'muga', 'muga', 'jd', 'collab', 'kaya', 'gin', 'win', 'win', 'lokal', 'turisme', 'vtuber', 'company', 'jg', 'dapet', 'exposure', 'maybe', 'merch', 'collab', 'royalti']"
2023-03-30 10:02:52+00:00,1.64138E+18,"@chillcil_ Virtual idol kak, emang beneran idol group, album fisiknya ada, bukan cuma live streaming kayak vtuber biasa https://t.co/jabC5Xg0Nc",_biruru_,1,virtual idol kak emang beneran idol group album fisiknya ada bukan cuma live streaming kayak vtuber biasa,"['virtual', 'idol', 'kak', 'emang', 'beneran', 'idol', 'group', 'album', 'fisiknya', 'ada', 'bukan', 'cuma', 'live', 'streaming', 'kayak', 'vtuber', 'biasa']","['virtual', 'idol', 'kak', 'emang', 'beneran', 'idol', 'group', 'album', 'fisiknya', 'ada', 'bukan', 'cuma', 'live', 'streaming', 'kayak', 'vtuber', 'biasa']","['virtual', 'idol', 'kak', 'emang', 'beneran', 'idol', 'group', 'album', 'fisiknya', 'live', 'streaming', 'kayak', 'vtuber']","['virtual', 'idol', 'kak', 'emang', 'beneran', 'idol', 'group', 'album', 'fisik', 'live', 'streaming', 'kayak', 'vtuber']"
2023-03-30 09:45:37+00:00,1.64138E+18,"@yong_nyoung Ini virtual idol kak, sama sih kayak vtuber live streaming juga, tapi mereka beneran debut sama rilis album fisik",_biruru_,1,ini virtual idol kak sama sih kayak vtuber live streaming juga tapi mereka beneran debut sama rilis album fisik,"['ini', 'virtual', 'idol', 'kak', 'sama', 'sih', 'kayak', 'vtuber', 'live', 'streaming', 'juga', 'tapi', 'mereka', 'beneran', 'debut', 'sama', 'rilis', 'album', 'fisik']","['ini', 'virtual', 'idol', 'kak', 'sama', 'sih', 'kayak', 'vtuber', 'live', 'streaming', 'juga', 'tapi', 'mereka', 'beneran', 'debut', 'sama', 'rilis', 'album', 'fisik']","['virtual', 'idol', 'kak', 'sih', 'kayak', 'vtuber', 'live', 'streaming', 'beneran', 'debut', 'rilis', 'album', 'fisik']","['virtual', 'idol', 'kak', 'sih', 'kayak', 'vtuber', 'live', 'streaming', 'beneran', 'debut', 'rilis', 'album', 'fisik']"
2023-03-30 08:52:29+00:00,1.64136E+18,"Plave karena sejenis vtuber, jadi kalo lagi live ngakak ada aja tingkahnya ??",llamauto,1,plave karena sejenis vtuber jadi kalo lagi live ngakak ada aja tingkahnya,"['plave', 'karena', 'sejenis', 'vtuber', 'jadi', 'kalo', 'lagi', 'live', 'ngakak', 'ada', 'aja', 'tingkahnya']","['plave', 'karena', 'sejenis', 'vtuber', 'jadi', 'kalo', 'lagi', 'live', 'ngakak', 'ada', 'aja', 'tingkahnya']","['plave', 'sejenis', 'vtuber', 'kalo', 'live', 'ngakak', 'aja', 'tingkahnya']","['plave', 'jenis', 'vtuber', 'kalo', 'live', 'ngakak', 'aja', 'tingkah']"
2023-03-30 08:32:25+00:00,1.64136E+18,"@putarr Virtual idol kak. Beneran idol. Rilis album fisik, ada pc sama fancall, tampil di music core, tapi ada live streamingnya kayak vtuber.",_biruru_,1,virtual idol kak beneran idol rilis album fisik ada pc sama fancall tampil di music core tapi ada live streamingnya kayak vtuber,"['virtual', 'idol', 'kak', 'beneran', 'idol', 'rilis', 'album', 'fisik', 'ada', 'pc', 'sama', 'fancall', 'tampil', 'di', 'music', 'core', 'tapi', 'ada', 'live', 'streamingnya', 'kayak', 'vtuber']","['virtual', 'idol', 'kak', 'beneran', 'idol', 'rilis', 'album', 'fisik', 'ada', 'pc', 'sama', 'fancall', 'tampil', 'di', 'music', 'core', 'tapi', 'ada', 'live', 'streamingnya', 'kayak', 'vtuber']","['virtual', 'idol', 'kak', 'beneran', 'idol', 'rilis', 'album', 'fisik', 'pc', 'fancall', 'tampil', 'music', 'core', 'live', 'streamingnya', 'kayak', 'vtuber']","['virtual', 'idol', 'kak', 'beneran', 'idol', 'rilis', 'album', 'fisik', 'pc', 'fancall', 'tampil', 'music', 'core', 'live', 'streamingnya', 'kayak', 'vtuber']"
2023-03-30 08:27:58+00:00,1.64136E+18,"buat seseorang yg ga ngikutin vtuber trs jg kpop cuma ngikutin 1-3 grup doang, i wonder why mereka mulai doing this thing? other than emang expand market karena vtuber lg booming bgt... more chance buat orang orang yg berbakat tp visually not to their standard maybe?",tamagotchyu,1,buat seseorang yg ga ngikutin vtuber trs jg kpop cuma ngikutin grup doang wonder why mereka mulai doing this thing other than emang expand market karena vtuber lg booming bgt more chance buat orang orang yg berbakat tp visually not to their standard maybe,"['buat', 'seseorang', 'yg', 'ga', 'ngikutin', 'vtuber', 'trs', 'jg', 'kpop', 'cuma', 'ngikutin', 'grup', 'doang', 'wonder', 'why', 'mereka', 'mulai', 'doing', 'this', 'thing', 'other', 'than', 'emang', 'expand', 'market', 'karena', 'vtuber', 'lg', 'booming', 'bgt', 'more', 'chance', 'buat', 'orang', 'orang', 'yg', 'berbakat', 'tp', 'visually', 'not', 'to', 'their', 'standard', 'maybe']","['buat', 'seseorang', 'yg', 'ga', 'ngikutin', 'vtuber', 'trs', 'jg', 'kpop', 'cuma', 'ngikutin', 'grup', 'doang', 'wonder', 'why', 'mereka', 'mulai', 'doing', 'this', 'thing', 'other', 'than', 'emang', 'expand', 'market', 'karena', 'vtuber', 'lg', 'booming', 'bgt', 'more', 'chance', 'buat', 'orang', 'orang', 'yg', 'berbakat', 'tp', 'visually', 'not', 'to', 'their', 'standard', 'maybe']","['yg', 'ga', 'ngikutin', 'vtuber', 'trs', 'jg', 'kpop', 'ngikutin', 'grup', 'doang', 'wonder', 'why', 'doing', 'this', 'thing', 'other', 'than', 'emang', 'expand', 'market', 'vtuber', 'lg', 'booming', 'bgt', 'more', 'chance', 'orang', 'orang', 'yg', 'berbakat', 'tp', 'visually', 'not', 'to', 'their', 'standard', 'maybe']","['yg', 'ga', 'ngikutin', 'vtuber', 'trs', 'jg', 'kpop', 'ngikutin', 'grup', 'doang', 'wonder', 'why', 'doing', 'this', 'thing', 'other', 'than', 'emang', 'expand', 'market', 'vtuber', 'lg', 'booming', 'bgt', 'more', 'chance', 'orang', 'orang', 'yg', 'bakat', 'tp', 'visually', 'not', 'to', 'their', 'standard', 'maybe']"
2023-03-30 08:14:41+00:00,1.64135E+18,PUBG MOBILE MALAYALAM LIVE | RP LIVE MALAYALAM | ALI BHAI  | PD SAKKEER ALI | TKRP LIVE TKPD https://t.co/UcKT6kOCML #FreeFire #gaming #garena #youtube #live #pc #game #vtuber #twitter #instagram #facebook #youtube #memes #tiktok #love #follow #like #meme #exp,bhai_plays,1,pubg mobile malayalam live rp live malayalam ali bhai pd sakkeer ali tkrp live tkpd freefire gaming garena youtube live pc game vtuber twitter instagram facebook youtube memes tiktok love follow like meme exp,"['pubg', 'mobile', 'malayalam', 'live', 'rp', 'live', 'malayalam', 'ali', 'bhai', 'pd', 'sakkeer', 'ali', 'tkrp', 'live', 'tkpd', 'freefire', 'gaming', 'garena', 'youtube', 'live', 'pc', 'game', 'vtuber', 'twitter', 'instagram', 'facebook', 'youtube', 'memes', 'tiktok', 'love', 'follow', 'like', 'meme', 'exp']","['pubg', 'mobile', 'malayalam', 'live', 'rp', 'live', 'malayalam', 'ali', 'bhai', 'pd', 'sakkeer', 'ali', 'tkrp', 'live', 'tkpd', 'freefire', 'gaming', 'garena', 'youtube', 'live', 'pc', 'game', 'vtuber', 'twitter', 'instagram', 'facebook', 'youtube', 'memes', 'tiktok', 'love', 'follow', 'like', 'meme', 'exp']","['pubg', 'mobile', 'malayalam', 'live', 'rp', 'live', 'malayalam', 'ali', 'bhai', 'pd', 'sakkeer', 'ali', 'tkrp', 'live', 'tkpd', 'freefire', 'gaming', 'garena', 'youtube', 'live', 'pc', 'game', 'vtuber', 'twitter', 'instagram', 'facebook', 'youtube', 'memes', 'tiktok', 'love', 'follow', 'like', 'meme', 'exp']","['pubg', 'mobile', 'malayalam', 'live', 'rp', 'live', 'malayalam', 'ali', 'bhai', 'pd', 'sakkeer', 'ali', 'tkrp', 'live', 'tkpd', 'freefire', 'gaming', 'garena', 'youtube', 'live', 'pc', 'game', 'vtuber', 'twitter', 'instagram', 'facebook', 'youtube', 'mes', 'tiktok', 'love', 'follow', 'like', 'meme', 'exp']"
2023-03-30 07:51:19+00:00,1.64135E+18,"Kalau ditanya kenapa mave dan plave gak kena hujat karena

Mave : full AI. Bukan AI with person seperti KDA atau aespa. (meskipun sampai detik ini aespa nggak ada stage yang AI sama personnya tampil bareng kyk KDA)

Plave : konsepnya Vtuber dijadiin idol. Makanya bisa live stream",SERENllTY,1,kalau ditanya kenapa mave dan plave gak kena hujat karena mave full ai bukan ai with person seperti kda atau aespa meskipun sampai detik ini aespa nggak ada stage yang ai sama personnya tampil bareng kyk kda plave konsepnya vtuber dijadiin idol makanya bisa live stream,"['kalau', 'ditanya', 'kenapa', 'mave', 'dan', 'plave', 'gak', 'kena', 'hujat', 'karena', 'mave', 'full', 'ai', 'bukan', 'ai', 'with', 'person', 'seperti', 'kda', 'atau', 'aespa', 'meskipun', 'sampai', 'detik', 'ini', 'aespa', 'nggak', 'ada', 'stage', 'yang', 'ai', 'sama', 'personnya', 'tampil', 'bareng', 'kyk', 'kda', 'plave', 'konsepnya', 'vtuber', 'dijadiin', 'idol', 'makanya', 'bisa', 'live', 'stream']","['kalau', 'ditanya', 'kenapa', 'mave', 'dan', 'plave', 'gak', 'kena', 'hujat', 'karena', 'mave', 'full', 'ai', 'bukan', 'ai', 'with', 'person', 'seperti', 'kda', 'atau', 'aespa', 'meskipun', 'sampai', 'detik', 'ini', 'aespa', 'nggak', 'ada', 'stage', 'yang', 'ai', 'sama', 'personnya', 'tampil', 'bareng', 'kyk', 'kda', 'plave', 'konsepnya', 'vtuber', 'dijadiin', 'idol', 'makanya', 'bisa', 'live', 'stream']","['mave', 'plave', 'gak', 'kena', 'hujat', 'mave', 'full', 'ai', 'ai', 'with', 'person', 'kda', 'aespa', 'detik', 'aespa', 'nggak', 'stage', 'ai', 'personnya', 'tampil', 'bareng', 'kyk', 'kda', 'plave', 'konsepnya', 'vtuber', 'dijadiin', 'idol', 'live', 'stream']","['mave', 'plave', 'gak', 'kena', 'hujat', 'mave', 'full', 'ai', 'ai', 'with', 'person', 'kda', 'aespa', 'detik', 'aespa', 'nggak', 'stage', 'ai', 'person', 'tampil', 'bareng', 'kyk', 'kda', 'plave', 'konsep', 'vtuber', 'dijadiin', 'idol', 'live', 'stream']"
2023-03-30 07:51:01+00:00,1.64135E+18,"entar kalau tahun ² yang akan datang nya juga masih kah bisa liat sama Vtuber dengan mutual² yang keren disitu kerna udah sibuk sama kerjaan + commitment hidup rumah tangga 2 tahun akan datang

tapi semoga aja yang lihatnya masih bisa dapat enjoy momentnya untuk diceritakan https://t.co/r7a6FGqtOs",Helmiboboy,1,entar kalau tahun yang akan datang nya juga masih kah bisa liat sama vtuber dengan mutual yang keren disitu kerna udah sibuk sama kerjaan commitment hidup rumah tangga tahun akan datang tapi semoga aja yang lihatnya masih bisa dapat enjoy momentnya untuk diceritakan,"['entar', 'kalau', 'tahun', 'yang', 'akan', 'datang', 'nya', 'juga', 'masih', 'kah', 'bisa', 'liat', 'sama', 'vtuber', 'dengan', 'mutual', 'yang', 'keren', 'disitu', 'kerna', 'udah', 'sibuk', 'sama', 'kerjaan', 'commitment', 'hidup', 'rumah', 'tangga', 'tahun', 'akan', 'datang', 'tapi', 'semoga', 'aja', 'yang', 'lihatnya', 'masih', 'bisa', 'dapat', 'enjoy', 'momentnya', 'untuk', 'diceritakan']","['entar', 'kalau', 'tahun', 'yang', 'akan', 'datang', 'nya', 'juga', 'masih', 'kah', 'bisa', 'liat', 'sama', 'vtuber', 'dengan', 'mutual', 'yang', 'keren', 'disitu', 'kerna', 'udah', 'sibuk', 'sama', 'kerjaan', 'commitment', 'hidup', 'rumah', 'tangga', 'tahun', 'akan', 'datang', 'tapi', 'semoga', 'aja', 'yang', 'lihatnya', 'masih', 'bisa', 'dapat', 'enjoy', 'momentnya', 'untuk', 'diceritakan']","['entar', 'nya', 'kah', 'liat', 'vtuber', 'mutual', 'keren', 'disitu', 'kerna', 'udah', 'sibuk', 'kerjaan', 'commitment', 'hidup', 'rumah', 'tangga', 'semoga', 'aja', 'lihatnya', 'enjoy', 'momentnya', 'diceritakan']","['entar', 'nya', 'kah', 'liat', 'vtuber', 'mutual', 'keren', 'situ', 'kerna', 'udah', 'sibuk', 'kerja', 'commitment', 'hidup', 'rumah', 'tangga', 'moga', 'aja', 'lihat', 'enjoy', 'momentnya', 'cerita']"
2023-03-30 07:34:34+00:00,1.64134E+18,"@squishzia @tang__kira Iya kayak vtuber, ada live streaming gitu, tapi mereka beneran idol, ngeluarin album fisik juga, lengkap sama pc dan fancall event https://t.co/kWS2YZAgCr",_biruru_,1,iya kayak vtuber ada live streaming gitu tapi mereka beneran idol ngeluarin album fisik juga lengkap sama pc dan fancall event,"['iya', 'kayak', 'vtuber', 'ada', 'live', 'streaming', 'gitu', 'tapi', 'mereka', 'beneran', 'idol', 'ngeluarin', 'album', 'fisik', 'juga', 'lengkap', 'sama', 'pc', 'dan', 'fancall', 'event']","['iya', 'kayak', 'vtuber', 'ada', 'live', 'streaming', 'gitu', 'tapi', 'mereka', 'beneran', 'idol', 'ngeluarin', 'album', 'fisik', 'juga', 'lengkap', 'sama', 'pc', 'dan', 'fancall', 'event']","['iya', 'kayak', 'vtuber', 'live', 'streaming', 'gitu', 'beneran', 'idol', 'ngeluarin', 'album', 'fisik', 'lengkap', 'pc', 'fancall', 'event']","['iya', 'kayak', 'vtuber', 'live', 'streaming', 'gitu', 'beneran', 'idol', 'ngeluarin', 'album', 'fisik', 'lengkap', 'pc', 'fancall', 'event']"
2023-03-30 07:33:49+00:00,1.64134E+18,@tang__kira Plave beneran bawa konsep vtuber ke dunia idol ?? lagu debutnya juga bagusssss banget ANJIRRRRR. Mereka sering live kak bintang dan yang live beneran suara dan gerakan dari manusia asli bukan AI ??,baecorgi,1,plave beneran bawa konsep vtuber ke dunia idol lagu debutnya juga bagusssss banget anjirrrrr mereka sering live kak bintang dan yang live beneran suara dan gerakan dari manusia asli bukan ai,"['plave', 'beneran', 'bawa', 'konsep', 'vtuber', 'ke', 'dunia', 'idol', 'lagu', 'debutnya', 'juga', 'bagusssss', 'banget', 'anjirrrrr', 'mereka', 'sering', 'live', 'kak', 'bintang', 'dan', 'yang', 'live', 'beneran', 'suara', 'dan', 'gerakan', 'dari', 'manusia', 'asli', 'bukan', 'ai']","['plave', 'beneran', 'bawa', 'konsep', 'vtuber', 'ke', 'dunia', 'idol', 'lagu', 'debutnya', 'juga', 'bagusssss', 'banget', 'anjirrrrr', 'mereka', 'sering', 'live', 'kak', 'bintang', 'dan', 'yang', 'live', 'beneran', 'suara', 'dan', 'gerakan', 'dari', 'manusia', 'asli', 'bukan', 'ai']","['plave', 'beneran', 'bawa', 'konsep', 'vtuber', 'dunia', 'idol', 'lagu', 'debutnya', 'bagusssss', 'banget', 'anjirrrrr', 'live', 'kak', 'bintang', 'live', 'beneran', 'suara', 'gerakan', 'manusia', 'asli', 'ai']","['plave', 'beneran', 'bawa', 'konsep', 'vtuber', 'dunia', 'idol', 'lagu', 'debut', 'bagusssss', 'banget', 'anjirrrrr', 'live', 'kak', 'bintang', 'live', 'beneran', 'suara', 'gera', 'manusia', 'asli', 'ai']"
2023-03-30 07:25:58+00:00,1.64134E+18,"Ngasih nama peta buta??
ib: Etna Crimson (Nijisanji)

Live Jam 15:00 WIB
Link: https://t.co/tH6jMoWzAL

#TasyaLalita #vtuber #vtuberindonesia #vtuberid #kkc #haremking https://t.co/Rnk0UFP0Na",tasyavtuber,1,ngasih nama peta buta ib etna crimson nijisanji live jam wib link tasyalalita vtuber vtuberindonesia vtuberid kkc haremking,"['ngasih', 'nama', 'peta', 'buta', 'ib', 'etna', 'crimson', 'nijisanji', 'live', 'jam', 'wib', 'link', 'tasyalalita', 'vtuber', 'vtuberindonesia', 'vtuberid', 'kkc', 'haremking']","['ngasih', 'nama', 'peta', 'buta', 'ib', 'etna', 'crimson', 'nijisanji', 'live', 'jam', 'wib', 'link', 'tasyalalita', 'vtuber', 'vtuberindonesia', 'vtuberid', 'kkc', 'haremking']","['ngasih', 'nama', 'peta', 'buta', 'ib', 'etna', 'crimson', 'nijisanji', 'live', 'jam', 'wib', 'link', 'tasyalalita', 'vtuber', 'vtuberindonesia', 'vtuberid', 'kkc', 'haremking']","['ngasih', 'nama', 'peta', 'buta', 'ib', 'etna', 'crimson', 'nijisanji', 'live', 'jam', 'wib', 'link', 'tasyalalita', 'vtuber', 'vtuberindonesia', 'vtuberid', 'kkc', 'haremking']"
2023-03-30 06:47:36+00:00,1.64133E+18,Thanks banget buat @Ken_Tang_Potato yg udah ada di channel gua sedari gua blm jadi vtuber ??,adrianjacko11,1,thanks banget buat yg udah ada di channel gua sedari gua blm jadi vtuber,"['thanks', 'banget', 'buat', 'yg', 'udah', 'ada', 'di', 'channel', 'gua', 'sedari', 'gua', 'blm', 'jadi', 'vtuber']","['thanks', 'banget', 'buat', 'yg', 'udah', 'ada', 'di', 'channel', 'gua', 'sedari', 'gua', 'blm', 'jadi', 'vtuber']","['thanks', 'banget', 'yg', 'udah', 'channel', 'gua', 'sedari', 'gua', 'blm', 'vtuber']","['thanks', 'banget', 'yg', 'udah', 'channel', 'gua', 'dar', 'gua', 'blm', 'vtuber']"
2023-03-30 06:29:47+00:00,1.64133E+18,@Reychi012 Mimpi main vr ketemu vtuber gede ??,nazel_ryo,1,mimpi main vr ketemu vtuber gede,"['mimpi', 'main', 'vr', 'ketemu', 'vtuber', 'gede']","['mimpi', 'main', 'vr', 'ketemu', 'vtuber', 'gede']","['mimpi', 'main', 'vr', 'ketemu', 'vtuber', 'gede']","['mimpi', 'main', 'vr', 'ketemu', 'vtuber', 'gede']"
